date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:14	238082/238082	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2009:42:52%20GMT	https://template.codexshaper.com/admin/dashkit/component-remix-icon.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/component-remix-icon.html	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:14	28999/28999	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2006:38:44%20GMT	https://template.codexshaper.com/admin/dashkit/documentation.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/documentation.html	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:14	240013/240013	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2009:42:52%20GMT	https://template.codexshaper.com/admin/dashkit/support.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/support.html	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:15	62755/62755	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c0-f523-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-admin-dashboard.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-admin-dashboard.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:15	63084/63084	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804bf-f66c-61e1543266480-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-admin-dashboard-dark.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-admin-dashboard-dark.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:15	1700/1700	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80480-6a4-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/element/graphical-element-1.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/element/graphical-element-1.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:16	955/955	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80481-3bb-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/element/graphical-element-2.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/element/graphical-element-2.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:16	21707/21707	---M--	200	added ('OK')	image/png	etag:%225f80440-54cb-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-1.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-1.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:16	23663/23663	---M--	200	added ('OK')	image/png	etag:%225f80442-5c6f-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-2.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-2.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:16	21076/21076	---M--	200	added ('OK')	image/png	etag:%225f80443-5254-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-3.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:16	20364/20364	---M--	200	added ('OK')	image/png	etag:%225f80444-4f8c-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-4.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:17	2964/2964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80495-b94-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/category/graphic-design.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/category/graphic-design.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:17	4216/4216	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80496-1078-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/category/ui-ux.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/category/ui-ux.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:17	2689/2689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80497-a81-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/category/web-dev.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/category/web-dev.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:17	2451/2451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80494-993-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/category/digital-mar.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/category/digital-mar.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:18	1196/1196	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80493-4ac-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/category/bus-dev.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/category/bus-dev.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:18	19049/19049	---M--	200	added ('OK')	image/png	etag:%225f804db-4a69-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-3.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:18	20989/20989	---M--	200	added ('OK')	image/png	etag:%225f804dc-51fd-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-4.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:19	19246/19246	---M--	200	added ('OK')	image/png	etag:%225f804dd-4b2e-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-5.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:19	19554/19554	---M--	200	added ('OK')	image/png	etag:%225f804de-4c62-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-6.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-6.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:19	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673dd3d6-4d7%22	https://template.codexshaper.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/fyp_template/template.codexshaper.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:19	87533/87533	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f8050b-155ed-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/jquery.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/jquery.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:20	512623/512623	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804fa-7d26f-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/apexcharts.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/apexcharts.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:20	183607/183607	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f80508-2cd37-61cd36812be80-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/flowbite.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/flowbite.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:20	50523/50523	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f80513-c55b-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/smooth-scrollbar/smooth-scrollbar.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/smooth-scrollbar/smooth-scrollbar.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:21	12417/12417	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f2-3081-622f43ed86e80-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-lms.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-lms.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:21	4619/4619	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804e4-120b-61e70d382d080-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/component/app-menu-bar.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/component/app-menu-bar.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:21	1858/1858	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804e8-742-62482bf2cda00-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/component/tab.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/component/tab.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:21	3111/3111	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f8-c27-6247e8948e900-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/switcher.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/switcher.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:22	5193/5193	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804e9-1449-624807eeae100-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/layout.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/layout.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:22	11430/11430	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804ea-2ca6-622f3fde05a00-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/main.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/main.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-lms-dark.html)
15:31:22	525744/525744	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f80430-805b0-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon.eot?t=1708865856766	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon117c.eot	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:22	163200/163200	---MC-	200	added ('OK')	font/woff2	etag:W/%225f80433-27d80-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon.woff2?t=1708865856766	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon117c.woff2	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:23	224116/224116	---MC-	200	added ('OK')	font/woff	etag:W/%225f80432-36b74-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon.woff?t=1708865856766	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon117c.woff	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:23	525572/525572	---MCZ	200	added ('OK')	font/ttf	etag:W/%225f80431-80504-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon.ttf?t=1708865856766	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon117c.ttf	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:23	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Nov%202024%2010:31:25%20GMT	https://template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon.svg?t=1708865856766	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/remix/remixicon117c.svg	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:23	11896/11896	---MCZ	200	added ('OK')	font/ttf	etag:W/%225f80437-2e78-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.ttf	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.ttf	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:24	12072/12072	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f80436-2f28-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.eot	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.eot	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:24	7428/7428	---MC-	200	added ('OK')	font/woff	etag:W/%225f80438-1d04-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.woff	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.woff	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:24	6156/6156	---MC-	200	added ('OK')	font/woff2	etag:W/%225f80439-180c-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.woff2	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/icon-font/summer/summernote.woff2	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:24	925/925	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804a0-39d-61cbe39b82f80-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/dw-arr.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/dw-arr.svg	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:25	352/352	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80491-160-61d86259af780-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/calendar-2-line.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/calendar-2-line.svg	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:25	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Nov%202024%2010:31:27%20GMT	https://template.codexshaper.com/assets/images/mask/blog-img-mask-2.png	D:/fyp_template/template.codexshaper.com/assets/images/mask/blog-img-mask-2.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:25	530/530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80499-212-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/checked.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/checked.svg	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:25	67360/67360	---M--	200	added ('OK')	image/png	etag:%225f8051a-10720-61e27dc02e900%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/footer/footer-bg.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/footer/footer-bg.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:25	113694/113694	---M--	200	added ('OK')	image/png	etag:%225f80522-1bc1e-61e1f3964f100%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-grid-bg.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-grid-bg.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:26	163812/163812	---M--	200	added ('OK')	image/png	etag:%225f804d0-27fe4-61ec1341b7500%22	https://template.codexshaper.com/admin/dashkit/assets/images/profile/profile.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/profile/profile.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:26	719/719	---M--	200	added ('OK')	image/png	etag:%225f8043e-2cf-61ba0017dc180%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/card/pattern.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/card/pattern.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:27	54572/54572	---M--	200	added ('OK')	image/png	etag:%225f8046c-d52c-61ba0017dc180%22	https://template.codexshaper.com/admin/dashkit/assets/images/doc-hero-graphical-element.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/doc-hero-graphical-element.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:27	354/354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80539-162-61e20da07e080-br%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/icon/slider-icon.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/icon/slider-icon.svg	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:27	1274/1274	---M--	200	added ('OK')	image/png	etag:%225f8043d-4fa-61ce120562600%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/card/pattern-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/card/pattern-dark.png	(from https://template.codexshaper.com/admin/dashkit/assets/css/output.css)
15:31:28	19252/19252	---M--	200	added ('OK')	image/png	etag:%225f804df-4b34-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-7.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-7.png	(from https://template.codexshaper.com/admin/dashkit/notification.html)
15:31:28	21043/21043	---M--	200	added ('OK')	image/png	etag:%225f804e0-5233-61ec971fe1280%22	https://template.codexshaper.com/admin/dashkit/assets/images/user/user-8.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/user/user-8.png	(from https://template.codexshaper.com/admin/dashkit/notification.html)
15:31:28	2746/2746	---M--	200	added ('OK')	image/png	etag:%225f8049f-aba-61ba0017dc180%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/delete-record.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/delete-record.png	(from https://template.codexshaper.com/admin/dashkit/notification.html)
15:31:28	83553/83553	---M--	200	added ('OK')	image/png	etag:%225f8051f-14661-61e205c9f6280%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-dark-left.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-dark-left.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:29	102886/102886	---M--	200	added ('OK')	image/png	etag:%225f80521-191e6-61e206571af80%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:29	68298/68298	---M--	200	added ('OK')	image/png	etag:%225f80520-10aca-61e20630f5580%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-dark-right.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/hero-banner-dark-right.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:29	10387/10387	---M--	200	added ('OK')	image/png	etag:%225f8051d-2893-61e28c0e4a900%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-left.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-left.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:30	15991/15991	---M--	200	added ('OK')	image/png	etag:%225f8051c-3e77-61e28db000280%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-center.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-center.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:30	9645/9645	---M--	200	added ('OK')	image/png	etag:%225f8051e-25ad-61e28c309fa00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-right.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/ellipse-right.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:30	9307/9307	---M--	200	added ('OK')	image/png	etag:%225f80523-245b-61e28fdeda900%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-1.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-1.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:31	9846/9846	---M--	200	added ('OK')	image/png	etag:%225f80524-2676-61e28fd368e00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-2.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-2.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:31	9338/9338	---M--	200	added ('OK')	image/png	etag:%225f80525-247a-61e28fc426a00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-3.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:31	9729/9729	---M--	200	added ('OK')	image/png	etag:%225f80526-2601-61e28fd739700%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-4.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:32	9581/9581	---M--	200	added ('OK')	image/png	etag:%225f80527-256d-61e28fe493680%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-5.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:32	10247/10247	---M--	200	added ('OK')	image/png	etag:%225f80528-2807-61e28fcf98500%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-6.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/hero/tec-element-6.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:32	86692/86692	---M--	200	added ('OK')	image/png	etag:%225f8052b-152a4-61e2341bf2b00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-1-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-1-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:32	73897/73897	---M--	200	added ('OK')	image/png	etag:%225f8052d-120a9-61e2344030080%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-2-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-2-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:33	88853/88853	---M--	200	added ('OK')	image/png	etag:%225f8052f-15b15-61e234552b200%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-3-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-3-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:33	71674/71674	---M--	200	added ('OK')	image/png	etag:%225f80531-117fa-61e2346655a80%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-4-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-4-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:33	83661/83661	---M--	200	added ('OK')	image/png	etag:%225f80533-146cd-61e2347780300%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-5-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-5-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:33	54087/54087	---M--	200	added ('OK')	image/png	etag:%225f80535-d347-6248097980480%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-6-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-6-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:34	55496/55496	---M--	200	added ('OK')	image/png	etag:%225f80537-d8c8-6248097980480%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-7-light.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-7-light.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:34	105265/105265	---M--	200	added ('OK')	image/png	etag:%225f8052a-19b31-61e234b671780%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-1-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-1-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:34	81332/81332	---M--	200	added ('OK')	image/png	etag:%225f8052c-13db4-61e234d8c6880%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-2-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-2-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:34	280191/280191	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2009:42:52%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-online-course-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-online-course-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:35	102618/102618	---M--	200	added ('OK')	image/png	etag:%225f8052e-190da-61e234edc1a00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-3-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-3-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:35	312286/312286	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2012:52:18%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-ecommerce-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:35	89800/89800	---M--	200	added ('OK')	image/png	etag:%225f80530-15ec8-61e234fd03e00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-4-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-4-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:35	253422/253422	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2009:42:52%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-analytic-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-analytic-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:36	90511/90511	---M--	200	added ('OK')	image/png	etag:%225f80532-1618f-61e2350c46200%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-5-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-5-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
